propery_type,rooms,floor,square_foot,price,day,month,year,lat,lng
1,2.0,0,50.69,1430000,24,11,2020,31.9648859,34.7946307
1,2.0,0,50.69,493000,27,1,1999,31.9648859,34.7946307
1,2.0,1,53.09,1270000,23,11,2020,31.9623157,34.8024495
1,2.0,1,53.09,880000,21,1,2016,31.9623157,34.8024495
1,2.0,2,35.2,451000,4,7,2001,31.9730015,34.7925013
1,2.0,3,39.6,1230000,17,11,2020,31.9724022,34.7784792
1,2.0,3,39.6,380000,23,10,2007,31.9724022,34.7784792
1,2.0,3,39.6,345000,17,11,2004,31.9724022,34.7784792
1,2.0,3,50.07,1150000,16,11,2020,31.964685,34.8068092
1,2.0,3,50.07,413000,25,2,1999,31.964685,34.8068092
1,2.0,0,50.02,1600000,8,8,2017,31.9616225,34.7728321
1,2.0,0,50.02,1020000,28,7,2013,31.9616225,34.7728321
1,2.0,4,40.3,950000,3,11,2020,31.9550402,34.8209483
1,2.0,4,40.3,325000,28,7,2002,31.9550402,34.8209483
1,2.0,4,39.5,900000,26,10,2020,31.9889596,34.7879367
1,2.0,4,39.5,282000,18,11,2004,31.9889596,34.7879367
1,2.0,2,54.41,930000,9,9,2020,31.9687512,34.8034824
1,2.0,2,54.41,900000,8,3,2015,31.9687512,34.8034824
1,2.0,2,54.41,777000,1,12,2011,31.9687512,34.8034824
1,2.0,2,54.41,614000,29,9,2009,31.9687512,34.8034824
1,2.0,4,35.2,1195000,7,9,2020,31.9874701,34.7886558
1,2.0,4,35.2,342000,1,5,2008,31.9874701,34.7886558
1,2.0,4,35.2,330000,15,10,2003,31.9874701,34.7886558
1,2.0,3,36.5,1100000,20,8,2020,31.9833864,34.7894866
1,2.0,3,36.5,510000,6,11,2009,31.9833864,34.7894866
1,2.0,3,36.5,355000,19,5,2000,31.9833864,34.7894866
1,2.0,7,69.0,1079000,24,7,2020,31.9659145,34.8017486
1,2.0,7,69.0,969000,4,8,2009,31.9659145,34.8017486
1,2.0,2,57.78,1320000,5,7,2020,31.9666397,34.805591
1,2.0,2,57.78,443000,3,3,1999,31.9666397,34.805591
1,2.0,1,35.2,1260000,1,7,2020,31.9874701,34.7886558
1,2.0,1,35.2,317000,17,6,2001,31.9874701,34.7886558
1,2.0,4,50.0,1215000,1,7,2020,31.9703651,34.8060825
1,2.0,4,50.0,655000,19,9,2008,31.9703651,34.8060825
1,2.0,2,38.3,1050000,23,6,2020,31.9817991,34.7874189
1,2.0,2,38.3,970000,20,7,2016,31.9817991,34.7874189
1,2.0,2,38.3,445000,8,12,2009,31.9817991,34.7874189
1,2.0,3,41.91,1200000,11,6,2020,31.9672394,34.7986862
1,2.0,3,41.91,1190000,14,4,2016,31.9672394,34.7986862
1,2.0,1,36.0,1100000,24,5,2020,31.9859607,34.7861317
1,2.0,1,36.0,317000,19,8,2007,31.9859607,34.7861317
1,2.0,1,48.0,1100000,16,5,2020,31.9635072,34.806008
1,2.0,1,48.0,377000,13,4,2003,31.9635072,34.806008
1,2.0,1,66.0,1100000,27,3,2020,31.9650836,34.8011421
1,2.0,1,66.0,712000,20,12,2010,31.9650836,34.8011421
1,2.0,2,36.0,1120000,11,3,2020,31.986162,34.786353
1,2.0,2,36.0,365000,2,9,2009,31.986162,34.786353
1,2.0,3,35.0,900000,10,3,2020,31.9829033,34.789204
1,2.0,3,35.0,650000,8,6,2015,31.9829033,34.789204
1,2.0,3,35.0,500000,6,10,2010,31.9829033,34.789204
1,2.0,11,34.8,1175000,22,1,2020,31.9606059,34.8027197
1,2.0,11,34.8,600000,22,6,2009,31.9606059,34.8027197
1,2.0,2,36.0,1090000,22,1,2020,31.9859548,34.7860349
1,2.0,2,36.0,690000,28,1,2014,31.9859548,34.7860349
1,2.0,4,47.0,1100000,21,1,2020,31.9627548,34.8150373
1,2.0,4,47.0,605000,3,8,2009,31.9627548,34.8150373
1,2.0,3,36.0,1110000,20,1,2020,31.9836512,34.7909526
1,2.0,3,36.0,700000,11,1,2015,31.9836512,34.7909526
1,2.0,3,36.0,625000,24,6,2013,31.9836512,34.7909526
1,2.0,3,36.0,520000,15,3,2011,31.9836512,34.7909526
1,2.0,0,60.5,1240000,13,1,2020,31.9589766,34.7998822
1,2.0,0,60.5,620000,1,12,2009,31.9589766,34.7998822
1,2.0,3,36.0,1150000,2,1,2020,31.9836512,34.7909526
1,2.0,3,36.0,343000,31,7,2000,31.9836512,34.7909526
1,2.0,3,39.6,1420000,31,12,2019,31.9724022,34.7784792
1,2.0,3,39.6,432000,15,11,2000,31.9724022,34.7784792
1,2.0,4,36.0,989000,27,12,2019,31.9698445,34.8129528
1,2.0,4,36.0,457000,27,11,2008,31.9698445,34.8129528
1,2.0,4,36.0,287000,9,6,2004,31.9698445,34.8129528
1,2.0,0,37.6,1160000,14,11,2019,31.9673968,34.7993069
1,2.0,0,37.6,1100000,19,3,2017,31.9673968,34.7993069
1,2.0,0,37.6,389000,16,6,2000,31.9673968,34.7993069
1,2.0,0,37.6,390000,3,8,1998,31.9673968,34.7993069
1,2.0,1,36.0,1255000,11,11,2019,31.9850994,34.791085
1,2.0,1,36.0,1280000,20,11,2017,31.9850994,34.791085
1,2.0,1,36.0,850000,30,12,2015,31.9850994,34.791085
1,2.0,1,36.0,200000,31,10,2007,31.9850994,34.791085
1,2.0,2,49.39,770000,26,11,2009,31.9599196,34.7956976
1,2.0,2,63.5,1309000,6,11,2019,31.9720652,34.8016862
1,2.0,2,63.5,1085000,2,1,2015,31.9720652,34.8016862
1,2.0,4,47.0,1020000,15,9,2019,31.9624158,34.8154776
1,2.0,4,47.0,320000,8,4,2004,31.9624158,34.8154776
1,2.0,0,39.61,1190000,12,9,2019,31.9583628,34.8037704
1,2.0,0,39.61,1180000,5,9,2017,31.9583628,34.8037704
1,2.0,0,43.67,1300000,4,9,2019,31.9621668,34.8018023
1,2.0,0,43.67,810000,24,4,2012,31.9621668,34.8018023
1,2.0,3,39.5,1085000,28,7,2019,31.9889596,34.7879367
1,2.0,3,39.5,575000,25,3,2011,31.9889596,34.7879367
1,2.0,2,41.36,1460000,24,7,2019,31.9728534,34.7744027
1,2.0,2,41.36,473000,26,7,2000,31.9728534,34.7744027
1,2.0,3,35.2,1550000,22,7,2019,31.986237,34.78565
1,2.0,3,35.2,1215000,24,11,2016,31.986237,34.78565
1,2.0,4,48.32,1260000,7,7,2019,31.9619411,34.8021919
1,2.0,4,48.32,899000,31,12,2013,31.9619411,34.8021919
1,2.0,3,65.1,1300000,27,6,2019,31.9670574,34.8045574
1,2.0,3,65.1,535000,27,2,2008,31.9670574,34.8045574
1,2.0,1,39.5,1340000,27,6,2019,31.9887261,34.7888859
1,2.0,2,53.94,900000,24,6,2019,31.961396,34.7995188
1,2.0,2,53.94,404000,16,6,2003,31.961396,34.7995188
1,2.0,2,36.0,1077000,18,6,2019,31.983091,34.7908353
1,2.0,2,36.0,695000,1,10,2013,31.983091,34.7908353
1,2.0,2,36.0,560000,7,3,2013,31.983091,34.7908353
1,2.0,1,57.3,1277000,11,6,2019,31.9623483,34.7981301
1,2.0,1,57.3,680000,8,8,2010,31.9623483,34.7981301
1,2.0,0,47.58,1180000,6,6,2019,31.9671817,34.8039525
1,2.0,0,47.58,750000,10,10,2010,31.9671817,34.8039525
1,2.0,0,47.58,401000,23,1,2005,31.9671817,34.8039525
1,2.0,1,52.65,1100000,8,5,2019,31.9619437,34.8019819
1,2.0,1,52.65,381000,4,11,2001,31.9619437,34.8019819
1,2.0,2,32.4,1070000,5,5,2019,31.9679753,34.7977472
1,2.0,2,32.4,436000,12,9,2002,31.9679753,34.7977472
1,2.0,1,50.78,1100000,11,4,2019,31.9891745,34.786577
1,2.0,1,50.78,380000,1,4,2010,31.9891745,34.786577
1,2.0,4,43.3,1250000,14,3,2019,31.966675,34.8006914
1,2.0,4,43.3,840000,16,3,2012,31.966675,34.8006914
1,2.0,1,35.2,1200000,20,2,2019,31.986237,34.78565
1,2.0,1,35.2,750000,26,1,2012,31.986237,34.78565
1,2.0,1,35.0,1250000,20,2,2019,31.9829033,34.789204
1,2.0,1,35.0,899000,1,11,2017,31.9829033,34.789204
1,2.0,2,41.91,1160000,7,2,2019,31.9672394,34.7986862
1,2.0,2,41.91,1150000,24,12,2015,31.9672394,34.7986862
1,2.0,4,48.0,1050000,3,2,2019,31.9635072,34.806008
1,2.0,4,48.0,820000,31,5,2015,31.9635072,34.806008
1,2.0,4,58.36,1260000,29,1,2019,31.9619411,34.8021919
1,2.0,4,58.36,1220000,19,9,2017,31.9619411,34.8021919
1,2.0,0,48.4,1450000,24,1,2019,31.9582773,34.8010587
1,2.0,0,48.4,855000,20,3,2013,31.9582773,34.8010587
1,2.0,4,35.2,1400000,30,12,2018,31.986237,34.78565
1,2.0,4,35.2,415000,7,6,2004,31.986237,34.78565
1,2.0,1,48.32,1350000,14,12,2018,31.9619411,34.8021919
1,2.0,1,48.32,950000,5,8,2016,31.9619411,34.8021919
1,2.0,3,51.23,1105000,5,12,2018,31.9687147,34.8062827
1,2.0,3,51.23,360000,10,9,2007,31.9687147,34.8062827
1,2.0,4,40.0,1075000,4,12,2018,31.9885223,34.7875644
1,2.0,4,40.0,272000,25,7,2001,31.9885223,34.7875644
1,2.0,0,51.0,1340000,26,11,2018,31.9609315,34.7965201
1,2.0,0,51.0,531000,12,12,2007,31.9609315,34.7965201
1,2.0,1,46.2,1000000,11,11,2018,31.9670574,34.8045574
1,2.0,1,46.2,398000,21,2,1999,31.9670574,34.8045574
1,2.0,8,40.8,1225000,7,11,2018,31.9606059,34.8027197
1,2.0,8,40.8,635000,4,2,2003,31.9606059,34.8027197
1,2.0,1,56.01,675000,28,10,2018,31.9656281,34.7966467
1,2.0,1,56.01,486000,3,10,1999,31.9656281,34.7966467
1,2.0,1,52.9,733000,15,10,2018,31.960621,34.8007313
1,2.0,1,52.9,488000,25,10,1998,31.960621,34.8007313
1,2.0,1,48.27,1200000,10,10,2018,31.9711635,34.8038204
1,2.0,1,48.27,463000,28,11,2004,31.9711635,34.8038204
1,2.0,0,38.6,960000,28,9,2018,31.9730015,34.7925013
1,2.0,0,38.6,655000,23,8,2010,31.9730015,34.7925013
1,2.0,0,38.6,510000,25,2,2009,31.9730015,34.7925013
1,2.0,3,29.0,1030000,26,9,2018,31.9859779,34.791375
1,2.0,3,29.0,615000,11,4,2013,31.9859779,34.791375
1,2.0,3,29.0,540000,17,6,2011,31.9859779,34.791375
1,2.0,1,56.0,1280000,17,9,2018,31.9688676,34.8002507
1,2.0,1,56.0,1100000,10,11,2014,31.9688676,34.8002507
1,2.0,1,56.0,459000,20,6,2003,31.9688676,34.8002507
1,2.0,4,55.3,1115000,12,8,2018,31.9682001,34.8068207
1,2.0,4,55.3,1050000,1,11,2016,31.9682001,34.8068207
1,2.0,4,55.3,840000,4,2,2015,31.9682001,34.8068207
1,2.0,4,55.3,585000,1,7,2009,31.9682001,34.8068207
1,2.0,4,55.3,430000,25,12,2007,31.9682001,34.8068207
1,2.0,1,27.38,1550000,5,8,2018,31.956919,34.8210712
1,2.0,4,48.27,1025000,31,7,2018,31.9711635,34.8038204
1,2.0,4,48.27,820000,9,11,2009,31.9711635,34.8038204
1,2.0,4,48.27,380000,26,8,2001,31.9711635,34.8038204
1,2.0,7,44.0,1380000,30,7,2018,31.9639398,34.7709275
1,2.0,7,44.0,1130000,20,8,2013,31.9639398,34.7709275
1,2.0,4,64.73,1320000,15,7,2018,31.9597034,34.7991444
1,2.0,4,64.73,640000,20,1,2008,31.9597034,34.7991444
1,2.0,1,59.01,1050000,4,7,2018,31.9652829,34.8017718
1,2.0,1,59.01,780000,14,11,2010,31.9652829,34.8017718
1,2.0,3,39.5,950000,18,6,2018,31.9887261,34.7888859
1,2.0,3,39.5,274000,10,6,2005,31.9887261,34.7888859
1,2.0,1,49.0,1150000,4,6,2018,31.9655076,34.8017326
1,2.0,1,49.0,750000,5,3,2014,31.9655076,34.8017326
1,2.0,1,49.0,400000,30,11,2011,31.9655076,34.8017326
2,2.0,0,29.24,968000,4,6,2018,31.9541865,34.807786
2,2.0,0,29.24,414000,14,5,1999,31.9541865,34.807786
1,2.0,1,50.52,1210000,17,5,2018,31.9730015,34.7925013
1,2.0,1,50.52,490000,11,10,2007,31.9730015,34.7925013
1,2.0,10,40.8,1195000,14,5,2018,31.9606059,34.8027197
1,2.0,10,40.8,650000,11,7,2004,31.9606059,34.8027197
1,2.0,2,39.5,1150000,13,3,2018,31.9889596,34.7879367
1,2.0,2,39.5,320000,28,5,2002,31.9889596,34.7879367
1,2.0,2,51.47,1240000,13,3,2018,31.9615047,34.7994848
1,2.0,2,51.47,760000,18,2,2010,31.9615047,34.7994848
1,2.0,1,35.0,850000,12,3,2018,31.9829033,34.789204
1,2.0,1,35.0,738000,28,7,2013,31.9829033,34.789204
1,2.0,0,46.22,1455000,30,1,2018,31.9615717,34.7729258
1,2.0,0,46.22,1250000,19,8,2015,31.9615717,34.7729258
1,2.0,1,48.47,595000,17,1,2018,31.9679528,34.800815
1,2.0,1,48.47,755000,9,6,2010,31.9679528,34.800815
1,2.0,1,48.47,459000,2,10,1998,31.9679528,34.800815
1,2.0,4,42.5,1170000,4,1,2018,31.9631596,34.800919
1,2.0,4,42.5,725000,19,12,2012,31.9631596,34.800919
1,2.0,11,40.8,1180000,10,12,2017,31.9606059,34.8027197
1,2.0,11,40.8,610000,11,6,2008,31.9606059,34.8027197
1,2.0,2,57.9,1300000,23,11,2017,31.9647138,34.8082947
1,2.0,2,57.9,820000,22,8,2013,31.9647138,34.8082947
1,2.0,2,55.0,1250000,16,11,2017,31.9695736,34.8049934
1,2.0,2,55.0,875000,8,4,2014,31.9695736,34.8049934
1,2.0,2,41.8,1190000,9,11,2017,31.9730015,34.7925013
1,2.0,2,41.8,925000,20,5,2014,31.9730015,34.7925013
1,2.0,2,41.8,925000,18,2,2014,31.9730015,34.7925013
1,2.0,3,40.0,1170000,24,10,2017,31.9580648,34.8012326
1,2.0,3,40.0,444000,9,12,1999,31.9580648,34.8012326
1,2.0,4,60.0,1170000,24,10,2017,31.9687147,34.8062827
1,2.0,4,60.0,1170000,9,1,2017,31.9687147,34.8062827
1,2.0,4,60.0,600000,27,7,2010,31.9687147,34.8062827
1,2.0,3,61.04,1490000,24,9,2017,31.962614,34.8019033
1,2.0,3,61.04,546000,20,11,2003,31.962614,34.8019033
1,2.0,3,47.63,387000,7,9,2004,31.96603,34.8062208
1,2.0,8,44.0,1478000,3,9,2017,31.9639398,34.7709275
1,2.0,8,44.0,1070000,5,9,2011,31.9639398,34.7709275
1,2.0,8,44.0,508000,15,6,2000,31.9639398,34.7709275
1,2.0,3,59.95,1070000,31,8,2017,31.9655682,34.8075845
1,2.0,3,59.95,409000,25,6,2000,31.9655682,34.8075845
1,2.0,2,35.0,463000,25,12,2000,31.984216,34.7897176
1,2.0,0,43.1,1100000,24,7,2017,31.9636428,34.8060076
1,2.0,0,43.1,850000,30,12,2013,31.9636428,34.8060076
1,2.0,0,42.59,1238000,12,7,2017,31.9708272,34.8001629
1,2.0,0,42.59,490000,16,6,2002,31.9708272,34.8001629
1,2.0,1,40.3,1010000,12,7,2017,31.9550402,34.8209483
1,2.0,1,40.3,665000,26,11,2013,31.9550402,34.8209483
1,2.0,1,40.3,600000,12,12,2011,31.9550402,34.8209483
1,2.0,2,55.28,628000,1,9,2003,31.966272,34.8057837
1,2.0,4,36.0,1050000,7,6,2017,31.9694029,34.8131178
1,2.0,4,36.0,885000,25,11,2015,31.9694029,34.8131178
1,2.0,4,36.0,462000,25,12,2008,31.9694029,34.8131178
1,2.0,3,57.49,1180000,25,5,2017,31.963006,34.801783
1,2.0,3,57.49,800000,15,9,2014,31.963006,34.801783
1,2.0,3,57.49,460000,12,8,1998,31.963006,34.801783
1,2.0,3,39.5,870000,22,5,2017,31.9887261,34.7888859
1,2.0,3,39.5,299000,27,8,2000,31.9887261,34.7888859
1,2.0,1,48.03,950000,17,5,2017,31.962444,34.7974625
1,2.0,1,48.03,650000,29,3,2009,31.962444,34.7974625
1,2.0,3,34.78,1180000,11,5,2017,31.9606059,34.8027197
1,2.0,3,34.78,514000,22,10,2000,31.9606059,34.8027197
1,2.0,0,45.55,1100000,21,4,2017,31.9632829,34.7978031
1,2.0,0,45.55,999000,29,4,2013,31.9632829,34.7978031
1,2.0,8,40.8,1195000,8,2,2017,31.9606059,34.8027197
1,2.0,8,40.8,532000,20,10,2003,31.9606059,34.8027197
1,2.0,12,53.7,1200000,19,1,2017,31.9606059,34.8027197
1,2.0,12,53.7,705000,9,11,2003,31.9606059,34.8027197
1,2.0,4,40.8,552000,2,1,2002,31.9606059,34.8027197
1,2.0,4,44.2,900000,15,1,2017,31.96367,34.7920609
1,2.0,4,44.2,475000,29,9,2002,31.96367,34.7920609
1,2.0,4,44.2,428000,23,2,1998,31.96367,34.7920609
1,2.0,0,40.15,1050000,12,1,2017,31.9652829,34.8017718
1,2.0,0,40.15,375000,14,7,2010,31.9652829,34.8017718
1,2.0,9,44.0,1425000,11,1,2017,31.9639398,34.7709275
1,2.0,9,44.0,679000,11,6,2002,31.9639398,34.7709275
1,2.0,4,40.0,917000,20,12,2016,31.9887683,34.7876507
1,2.0,1,51.4,1400000,6,11,2016,31.9639398,34.7709275
1,2.0,1,51.4,463000,19,3,2000,31.9639398,34.7709275
1,2.0,6,36.6,1175000,22,9,2016,31.9606059,34.8027197
1,2.0,6,36.6,573000,3,4,2001,31.9606059,34.8027197
1,2.0,4,54.0,1126000,15,9,2016,31.9677204,34.8084811
1,2.0,4,54.0,480000,25,1,2009,31.9677204,34.8084811
1,2.0,3,48.7,1050000,17,8,2016,31.9674166,34.8074211
1,2.0,3,48.7,391000,20,7,2001,31.9674166,34.8074211
1,2.0,2,60.0,1390000,29,7,2016,31.961571,34.813065
1,2.0,2,60.0,1155000,7,4,2015,31.961571,34.813065
1,2.0,3,50.5,1375000,11,7,2016,31.9722009,34.8040673
1,2.0,3,50.5,995000,10,7,2012,31.9722009,34.8040673
1,2.0,3,50.5,885000,27,8,2010,31.9722009,34.8040673
1,2.0,3,50.5,685000,5,10,2009,31.9722009,34.8040673
1,2.0,2,51.01,1090000,7,7,2016,31.9651665,34.7928097
1,2.0,2,51.01,940000,10,6,2015,31.9651665,34.7928097
1,2.0,3,55.75,1300000,4,7,2016,31.9632934,34.8019654
1,2.0,3,55.75,840000,17,4,2011,31.9632934,34.8019654
1,2.0,3,55.75,400000,3,8,2009,31.9632934,34.8019654
6,2.0,2,38.0,1225000,4,7,2016,31.9709019,34.8026647
6,2.0,2,38.0,440000,17,12,2002,31.9709019,34.8026647
1,2.0,4,51.23,1000000,22,6,2016,31.9687147,34.8062827
1,2.0,4,51.23,1030000,25,1,2015,31.9687147,34.8062827
1,2.0,4,51.23,730000,25,5,2010,31.9687147,34.8062827
1,2.0,4,51.23,358000,29,3,2007,31.9687147,34.8062827
1,2.0,3,50.07,970000,19,6,2016,31.964685,34.8068092
1,2.0,3,50.07,700000,25,2,2013,31.964685,34.8068092
1,2.0,3,50.07,411000,28,1,1998,31.964685,34.8068092
1,2.0,1,44.11,1405000,19,6,2016,31.9551825,34.8072942
1,2.0,1,44.11,1000000,14,12,2012,31.9551825,34.8072942
3,2.0,2,47.35,654000,11,6,2007,31.9597117,34.7925387
3,2.0,2,47.35,570000,4,5,2005,31.9597117,34.7925387
1,2.0,1,65.52,1435000,29,5,2016,31.9645301,34.7983383
1,2.0,1,65.52,516000,30,10,2006,31.9645301,34.7983383
1,2.0,2,46.16,1140000,25,5,2016,32.0132755,34.7659645
1,2.0,2,46.16,486000,4,7,2005,32.0132755,34.7659645
1,2.0,3,50.0,1080000,1,5,2016,31.9584115,34.8005297
1,2.0,3,50.0,700000,8,3,2010,31.9584115,34.8005297
1,2.0,3,50.0,426000,2,2,2004,31.9584115,34.8005297
1,2.0,3,50.0,423000,15,4,1999,31.9584115,34.8005297
1,2.0,1,53.95,1285000,19,4,2016,31.9622486,34.8022656
1,2.0,1,53.95,780000,24,9,2008,31.9622486,34.8022656
1,2.0,1,53.95,640000,26,5,2008,31.9622486,34.8022656
1,2.0,5,36.6,1080000,17,4,2016,31.9606059,34.8027197
1,2.0,5,36.6,778000,14,7,2010,31.9606059,34.8027197
1,2.0,9,40.8,1200000,31,3,2016,31.9606059,34.8027197
1,2.0,9,40.8,637000,4,3,2002,31.9606059,34.8027197
1,2.0,3,44.1,1120000,30,3,2016,31.9593719,34.8073872
1,2.0,3,44.1,1100000,8,11,2015,31.9593719,34.8073872
1,2.0,3,44.1,800000,31,12,2013,31.9593719,34.8073872
1,2.0,3,44.1,412000,22,3,1999,31.9593719,34.8073872
1,2.0,4,35.2,795000,28,3,2016,31.986237,34.78565
1,2.0,4,35.2,380000,15,7,2009,31.986237,34.78565
1,2.0,4,35.2,355000,29,5,2002,31.986237,34.78565
1,2.0,3,53.11,1170000,27,3,2016,31.9684828,34.8034958
1,2.0,3,53.11,593000,20,8,2007,31.9684828,34.8034958
1,2.0,3,53.11,437000,12,1,2007,31.9684828,34.8034958
1,2.0,3,43.56,1290000,15,3,2016,31.9724022,34.7784792
1,2.0,3,43.56,570000,2,7,2003,31.9724022,34.7784792
1,2.0,2,36.2,840000,7,3,2016,31.9730015,34.7925013
1,2.0,2,36.2,540000,15,6,2014,31.9730015,34.7925013
1,2.0,1,35.2,790000,1,3,2016,31.9730015,34.7925013
1,2.0,1,35.2,277000,22,11,2007,31.9730015,34.7925013
1,2.0,3,54.0,981000,28,2,2016,31.9677204,34.8084811
1,2.0,3,54.0,475000,11,2,2000,31.9677204,34.8084811
1,2.0,2,44.2,1080000,11,2,2016,31.96367,34.7920609
1,2.0,2,44.2,397000,14,3,2004,31.96367,34.7920609
1,2.0,2,44.2,379000,20,1,2002,31.96367,34.7920609
1,2.0,3,49.5,833000,21,1,2016,31.9703651,34.8060825
1,2.0,3,49.5,637000,19,6,2009,31.9703651,34.8060825
1,2.0,3,49.5,437000,27,12,2007,31.9703651,34.8060825
1,2.0,3,40.3,775000,14,1,2016,31.9550402,34.8209483
1,2.0,3,40.3,355000,1,5,2008,31.9550402,34.8209483
1,2.0,3,40.3,303000,6,3,2007,31.9550402,34.8209483
1,2.0,2,38.3,930000,7,1,2016,31.981887,34.7871806
1,2.0,2,38.3,600000,10,10,2012,31.981887,34.7871806
1,2.0,1,45.1,936000,30,12,2015,31.9670574,34.8045574
1,2.0,1,45.1,478000,14,12,1998,31.9670574,34.8045574
1,2.0,1,22.9,750000,23,12,2015,31.9730015,34.7925013
1,2.0,1,22.9,336000,25,7,1999,31.9730015,34.7925013
1,2.0,3,43.3,1000000,18,12,2015,31.966675,34.8006914
1,2.0,3,43.3,945000,3,12,2014,31.966675,34.8006914
1,2.0,3,43.3,715000,24,9,2009,31.966675,34.8006914
1,2.0,3,43.3,424000,1,5,2001,31.966675,34.8006914
1,2.0,0,33.8,900000,17,12,2015,31.9573803,34.8045202
1,2.0,0,33.8,450000,30,7,2008,31.9573803,34.8045202
1,2.0,1,26.7,1020000,4,12,2015,31.9880283,34.787586
1,2.0,1,26.7,560000,25,5,2014,31.9880283,34.787586
1,2.0,1,26.7,153000,22,3,2011,31.9880283,34.787586
1,2.0,3,44.76,1155000,3,12,2015,31.9620824,34.8019697
1,2.0,3,44.76,476000,19,3,2002,31.9620824,34.8019697
1,2.0,3,60.28,1045000,9,11,2015,31.9621348,34.8088098
1,2.0,3,60.28,489000,9,8,1999,31.9621348,34.8088098
1,2.0,4,44.0,1370000,29,10,2015,31.9639398,34.7709275
1,2.0,4,44.0,655000,7,2,2006,31.9639398,34.7709275
1,2.0,3,41.36,580000,11,10,2015,31.9728534,34.7744027
1,2.0,3,41.36,1130000,23,7,2014,31.9728534,34.7744027
1,2.0,0,47.68,1260000,21,9,2015,31.970647,34.8022488
1,2.0,0,47.68,1180000,29,1,2014,31.970647,34.8022488
1,2.0,0,56.93,920000,9,9,2015,31.9660505,34.7960427
1,2.0,0,56.93,600000,14,1,2008,31.9660505,34.7960427
1,2.0,4,46.0,1053000,25,8,2015,31.9636729,34.7946915
1,2.0,4,46.0,790000,25,2,2011,31.9636729,34.7946915
1,2.0,4,46.0,518000,3,1,2002,31.9636729,34.7946915
1,2.0,2,43.56,1120000,23,8,2015,31.9724022,34.7784792
1,2.0,2,43.56,1000000,16,12,2013,31.9724022,34.7784792
1,2.0,2,43.56,930000,20,7,2010,31.9724022,34.7784792
1,2.0,2,43.56,543000,31,12,1998,31.9724022,34.7784792
1,2.0,0,44.16,924000,23,8,2015,31.9656464,34.8072228
1,2.0,0,44.16,840000,23,5,2012,31.9656464,34.8072228
1,2.0,3,56.22,1037000,6,8,2015,31.9620824,34.8019697
1,2.0,3,56.22,842000,25,10,2010,31.9620824,34.8019697
1,2.0,1,35.2,820000,5,8,2015,31.9874701,34.7886558
1,2.0,1,35.2,304000,25,11,2001,31.9874701,34.7886558
1,2.0,2,47.8,1010000,23,6,2015,31.9636428,34.8060076
1,2.0,2,47.8,394000,4,2,1998,31.9636428,34.8060076
1,2.0,4,46.3,850000,23,6,2015,31.9632807,34.81557
1,2.0,4,46.3,400000,15,7,2009,31.9632807,34.81557
1,2.0,4,46.3,435000,29,1,2002,31.9632807,34.81557
1,2.0,4,55.31,975000,23,6,2015,31.9632099,34.8066097
1,2.0,4,55.31,790000,11,3,2012,31.9632099,34.8066097
1,2.0,4,55.31,438000,26,4,1998,31.9632099,34.8066097
1,2.0,1,54.55,990000,23,6,2015,31.9627731,34.7999391
1,2.0,1,54.55,650000,5,5,2010,31.9627731,34.7999391
1,2.0,5,41.36,1249000,8,6,2015,31.9728534,34.7744027
1,2.0,5,41.36,642000,26,8,2007,31.9728534,34.7744027
1,2.0,3,36.2,790000,2,6,2015,31.9730015,34.7925013
1,2.0,3,36.2,640000,9,11,2012,31.9730015,34.7925013
1,2.0,3,36.2,550000,16,3,2011,31.9730015,34.7925013
1,2.0,2,44.25,930000,2,6,2015,31.9632099,34.8066097
1,2.0,2,44.25,735000,1,3,2010,31.9632099,34.8066097
1,2.0,2,44.25,620000,30,8,2009,31.9632099,34.8066097
1,2.0,0,37.94,1115000,27,5,2015,31.9639664,34.8004276
1,2.0,0,37.94,1000000,2,1,2015,31.9639664,34.8004276
1,2.0,3,46.35,1100000,22,5,2015,31.9689358,34.803017
1,2.0,3,46.35,875000,30,3,2013,31.9689358,34.803017
1,2.0,3,46.35,715000,29,3,2012,31.9689358,34.803017
1,2.0,3,46.35,512000,9,8,2007,31.9689358,34.803017
1,2.0,3,46.35,463000,19,8,2002,31.9689358,34.803017
1,2.0,2,69.57,1145000,20,5,2015,31.9633493,34.8077557
1,2.0,2,69.57,820000,22,4,2010,31.9633493,34.8077557
1,2.0,4,45.1,915000,13,5,2015,31.9588748,34.8016778
1,2.0,4,45.1,550000,24,6,2009,31.9588748,34.8016778
1,2.0,0,34.94,830000,7,5,2015,31.9621074,34.808422
1,2.0,0,34.94,600000,15,4,2010,31.9621074,34.808422
1,2.0,0,34.94,400000,27,5,2009,31.9621074,34.808422
1,2.0,1,48.95,800000,6,5,2015,31.9658069,34.8006463
1,2.0,1,48.95,447000,18,10,2004,31.9658069,34.8006463
1,2.0,3,53.5,950000,1,5,2015,31.9609554,34.7960643
1,2.0,3,53.5,800000,13,9,2012,31.9609554,34.7960643
1,2.0,3,53.5,700000,26,10,2010,31.9609554,34.7960643
1,2.0,3,53.5,690000,8,9,2009,31.9609554,34.7960643
1,2.0,3,53.5,429000,26,7,2000,31.9609554,34.7960643
1,2.0,1,60.2,1205000,26,4,2015,31.9679753,34.7977472
1,2.0,1,60.2,529000,16,5,2003,31.9679753,34.7977472
1,2.0,1,60.2,443000,9,3,1999,31.9679753,34.7977472
